frame_number,Possession,Passing,InPlay,Goals
7296,1.0,0.083984375,1,0.000938416
7297,1.0,0.08251953,1,0.000938416
7298,1.0,0.08251953,1,0.000938416
7299,1.0,0.08251953,1,0.000938416
7300,1.0,0.08154297,1,0.000938416
7301,1.0,0.08154297,1,0.000938416
7302,1.0,0.080566406,1,0.000938416
7303,1.0,0.07910156,1,0.000938416
7304,1.0,0.080566406,1,0.000911713
7305,1.0,0.080566406,1,0.000911713
7306,1.0,0.07910156,1,0.000881195
7307,1.0,0.078125,1,0.000881195
7308,1.0,0.078125,1,0.000854492
7309,1.0,0.07910156,1,0.000854492
7310,1.0,0.075683594,1,0.000854492
7311,1.0,0.07373047,1,0.000854492
7312,1.0,0.071777344,1,0.000854492
7313,1.0,0.06933594,1,0.000854492
7314,1.0,0.068359375,1,0.000827789
7315,1.0,0.068359375,1,0.000827789
7316,1.0,0.06933594,1,0.000804901
7317,1.0,0.072753906,1,0.000804901
7318,1.0,0.07714844,1,0.000778198
7319,1.0,0.08251953,1,0.00075531
7320,1.0,0.08642578,1,0.00075531
7321,1.0,0.09033203,1,0.000732422
7322,1.0,0.095214844,1,0.000709534
7323,1.0,0.10107422,1,0.000709534
7324,1.0,0.10986328,1,0.000667572
7325,1.0,0.12109375,1,0.000644684
7326,1.0,0.13378906,1,0.000644684
7327,1.0,0.14453125,1,0.00062561
7328,1.0,0.15722656,1,0.000606537
7329,1.0,0.1796875,1,0.000587463
7330,1.0,0.21484375,1,0.000572205
7331,1.0,0.23242188,1,0.000587463
7332,1.0,0.25390625,1,0.000606537
7333,1.0,0.26367188,1,0.000606537
7334,1.0,0.22558594,1,0.000606537
7335,1.0,0.22558594,1,0.00062561
7336,1.0,0.23242188,1,0.000644684
7337,1.0,0.23242188,1,0.000644684
7338,1.0,0.25585938,1,0.000667572
7339,1.0,0.28125,1,0.000644684
7340,1.0,0.30664062,1,0.000644684
7341,1.0,0.359375,1,0.000606537
7342,1.0,0.42382812,1,0.000553131
7343,1.0,0.4296875,1,0.000518799
7344,1.0,0.45117188,1,0.000473022
7345,1.0,0.47265625,1,0.000444412
7346,1.0,0.43164062,1,0.000417709
7347,1.0,0.4375,1,0.000392914
7348,1.0,0.36328125,1,0.000368118
7349,1.0,0.2421875,1,0.000356674
7350,1.0,0.15039062,1,0.00034523
7351,1.0,0.09814453,1,0.00034523
7352,1.0,0.06640625,1,0.00034523
7353,1.0,0.05029297,1,0.00034523
7354,1.0,0.040771484,1,0.00034523
7355,1.0,0.03515625,1,0.00034523
7356,1.0,0.03173828,1,0.000356674
7357,1.0,0.029785156,1,0.000356674
7358,1.0,0.03173828,1,0.000368118
7359,1.0,0.030639648,1,0.000368118
7360,1.0,0.03112793,1,0.000379562
7361,1.0,0.033691406,1,0.000392914
7362,1.0,0.037353516,1,0.000417709
7363,1.0,0.040283203,1,0.000431061
7364,1.0,0.041503906,1,0.000444412
7365,0.99609375,0.04663086,1,0.000457764
7366,0.99609375,0.05834961,1,0.000444412
7367,0.99609375,0.080566406,1,0.000444412
7368,0.99609375,0.10498047,1,0.000431061
7369,0.9921875,0.12597656,1,0.000417709
7370,0.9921875,0.15722656,1,0.000392914
7371,0.9921875,0.19824219,1,0.000335693
7372,0.9921875,0.27539062,1,0.000314713
7373,0.98828125,0.39648438,1,0.000278473
7374,0.984375,0.5390625,1,0.000261307
7375,0.98046875,0.6640625,1,0.000230789
7376,0.97265625,0.77734375,1,0.000216484
7377,0.9609375,0.8125,1,0.000216484
7378,0.94921875,0.8359375,1,0.000203133
7379,0.93359375,0.84765625,1,0.000190735
7380,0.9140625,0.87109375,1,0.000179291
7381,0.890625,0.890625,1,0.000179291
7382,0.86328125,0.8984375,1,0.0001688
7383,0.8203125,0.8828125,1,0.0001688
7384,0.75,0.8671875,1,0.000148773
7385,0.66796875,0.8515625,1,0.00014019
7386,0.5546875,0.83203125,1,0.00014019
7387,0.4296875,0.8046875,1,0.00014019
7388,0.3046875,0.7734375,1,0.000148773
7389,0.14453125,0.73046875,1,0.00015831
7390,0.041992188,0.66015625,1,0.000190735
7391,0.025146484,0.640625,1,0.000203133
7392,0.01940918,0.62109375,1,0.000216484
7393,0.016357422,0.60546875,1,0.000216484
7394,0.0154418945,0.6015625,1,0.000216484
7395,0.020385742,0.5859375,1,0.000203133
7396,0.026367188,0.6171875,1,0.000190735
7397,0.033691406,0.66796875,1,0.000190735
7398,0.033203125,0.70703125,1,0.000179291
7399,0.03112793,0.73046875,1,0.000190735
7400,0.029296875,0.75,1,0.000190735
7401,0.022949219,0.734375,1,0.000203133
7402,0.034179688,0.6953125,1,0.000190735
7403,0.03857422,0.69921875,1,0.000190735
7404,0.05834961,0.69140625,1,0.000179291
7405,0.087402344,0.6796875,1,0.0001688
7406,0.11279297,0.67578125,1,0.0001688
7407,0.1328125,0.65625,1,0.00015831
7408,0.1875,0.62109375,1,0.000148773
7409,0.26757812,0.62890625,1,0.00014019
7410,0.41210938,0.6171875,1,0.000131607
7411,0.58203125,0.59375,1,0.000131607
7412,0.6640625,0.62890625,1,0.000123024
7413,0.734375,0.6328125,1,0.000123024
7414,0.7734375,0.68359375,1,0.000123024
7415,0.8515625,0.62890625,1,0.000123024
7416,0.8984375,0.62109375,1,0.000131607
7417,0.9296875,0.6171875,1,0.00014019
7418,0.94921875,0.58984375,1,0.000148773
7419,0.96875,0.5390625,1,0.0001688
7420,0.98046875,0.48242188,1,0.000190735
7421,0.98828125,0.45507812,1,0.000203133
7422,0.9921875,0.39453125,1,0.000216484
7423,0.9921875,0.328125,1,0.000216484
7424,0.99609375,0.25390625,1,0.000230789
7425,0.99609375,0.26953125,1,0.000230789
7426,0.99609375,0.26171875,1,0.000230789
7427,0.99609375,0.26953125,1,0.000246048
7428,0.99609375,0.24511719,1,0.000246048
7429,0.99609375,0.23046875,1,0.000246048
7430,0.99609375,0.21582031,1,0.000246048
7431,0.99609375,0.18261719,1,0.000261307
7432,0.99609375,0.21582031,1,0.000261307
7433,0.99609375,0.25585938,1,0.000261307
7434,0.99609375,0.27148438,1,0.000261307
7435,0.99609375,0.26953125,1,0.000261307
7436,0.99609375,0.21875,1,0.000261307
7437,0.99609375,0.17675781,1,0.000278473
7438,1.0,0.15332031,1,0.000278473
7439,1.0,0.13476562,1,0.000278473
7440,1.0,0.09814453,1,0.000278473
7441,1.0,0.07470703,1,0.000278473
7442,1.0,0.068359375,1,0.000295639
7443,1.0,0.05834961,1,0.000295639
7444,1.0,0.068359375,1,0.000295639
7445,1.0,0.10498047,1,0.000295639
7446,1.0,0.12158203,1,0.000314713
7447,1.0,0.14550781,1,0.000314713
7448,1.0,0.19238281,1,0.00034523
7449,1.0,0.23535156,1,0.000356674
7450,1.0,0.37109375,1,0.00034523
7451,1.0,0.34765625,1,0.000379562
7452,1.0,0.34960938,1,0.000392914
7453,1.0,0.34765625,1,0.000404358
7454,1.0,0.390625,1,0.000392914
7455,1.0,0.4296875,1,0.000404358
7456,1.0,0.42578125,1,0.000404358
7457,1.0,0.21582031,1,0.000417709
7458,1.0,0.12109375,1,0.000431061
7459,1.0,0.08251953,1,0.000457764
7460,0.99609375,0.06347656,1,0.000457764
7461,0.99609375,0.05419922,1,0.000473022
7462,0.99609375,0.052734375,1,0.00050354
7463,0.99609375,0.049560547,1,0.00050354
7464,0.99609375,0.05102539,1,0.00050354
7465,0.99609375,0.052734375,1,0.000488281
7466,0.99609375,0.051757812,1,0.000488281
7467,0.99609375,0.05102539,1,0.000488281
7468,0.99609375,0.051757812,1,0.00050354
7469,0.99609375,0.05493164,1,0.000518799
7470,0.99609375,0.05493164,1,0.000518799
7471,0.99609375,0.05493164,1,0.000518799
7472,0.99609375,0.059326172,1,0.000572205
7473,0.99609375,0.057373047,1,0.000572205
7474,0.99609375,0.059326172,1,0.000587463
7475,0.99609375,0.061767578,1,0.00062561
7476,0.99609375,0.061767578,1,0.000587463
7477,0.99609375,0.06298828,1,0.000572205
7478,0.99609375,0.06298828,1,0.000553131
7479,0.99609375,0.064453125,1,0.000587463
7480,0.99609375,0.06640625,1,0.000606537
7481,0.99609375,0.068359375,1,0.000644684
7482,0.99609375,0.06933594,1,0.000587463
7483,0.99609375,0.072753906,1,0.000587463
7484,0.99609375,0.078125,1,0.00062561
7485,0.99609375,0.07714844,1,0.000667572
7486,0.99609375,0.07470703,1,0.000732422
7487,0.99609375,0.07373047,1,0.00075531
7488,0.99609375,0.075683594,1,0.000778198
7489,0.99609375,0.07910156,1,0.000804901
7490,0.99609375,0.080566406,1,0.000827789
7491,0.99609375,0.078125,1,0.000854492
7492,0.99609375,0.07714844,1,0.000854492
7493,0.99609375,0.07910156,1,0.000854492
7494,0.99609375,0.08496094,1,0.000827789
7495,0.99609375,0.091308594,1,0.000804901
7496,0.99609375,0.091308594,1,0.000804901
7497,0.99609375,0.08886719,1,0.000778198
7498,0.99609375,0.09423828,1,0.00075531
7499,0.99609375,0.10253906,1,0.000732422
7500,0.99609375,0.13378906,1,0.000667572
7501,0.99609375,0.16992188,1,0.000606537
7502,0.99609375,0.203125,1,0.000553131
7503,0.99609375,0.2578125,1,0.000488281
7504,0.99609375,0.3046875,1,0.000444412
7505,0.99609375,0.33007812,1,0.000417709
7506,0.99609375,0.36328125,1,0.000392914
7507,0.9921875,0.40234375,1,0.000379562
7508,0.99609375,0.37695312,1,0.000379562
7509,0.9921875,0.34960938,1,0.000368118
7510,0.99609375,0.296875,1,0.000368118
7511,0.99609375,0.24902344,1,0.000379562
7512,0.9921875,0.24511719,1,0.000368118
7513,0.9921875,0.24804688,1,0.000356674
7514,0.9921875,0.28320312,1,0.000356674
7515,0.98828125,0.38476562,1,0.00034523
7516,0.984375,0.46679688,1,0.000335693
7517,0.97265625,0.57421875,1,0.000335693
7518,0.96484375,0.609375,1,0.000314713
7519,0.953125,0.61328125,1,0.000295639
7520,0.94140625,0.6015625,1,0.000261307
7521,0.94140625,0.5234375,1,0.000261307
7522,0.9375,0.49023438,1,0.000246048
7523,0.93359375,0.45898438,1,0.000246048
7524,0.93359375,0.41796875,1,0.000246048
7525,0.9375,0.38085938,1,0.000246048
7526,0.93359375,0.34570312,1,0.000230789
7527,0.953125,0.23242188,1,0.000246048
7528,0.94921875,0.26953125,1,0.000246048
7529,0.9375,0.3984375,1,0.000246048
7530,0.92578125,0.5859375,1,0.000230789
7531,0.90625,0.7578125,1,0.000230789
7532,0.89453125,0.84765625,1,0.000230789
7533,0.88671875,0.890625,1,0.000230789
7534,0.890625,0.91015625,1,0.000230789
7535,0.8984375,0.91796875,1,0.000230789
7536,0.91796875,0.91796875,1,0.000216484
7537,0.9296875,0.9140625,1,0.000203133
7538,0.9453125,0.90625,1,0.000190735
7539,0.953125,0.90625,1,0.000179291
7540,0.95703125,0.9140625,1,0.000190735
7541,0.9609375,0.91015625,0.99609375,0.000190735
7542,0.96484375,0.91015625,0.99609375,0.000203133
7543,0.96484375,0.8984375,0.99609375,0.000216484
7544,0.96875,0.87109375,0.99609375,0.000246048
7545,0.9765625,0.8359375,0.9921875,0.000261307
7546,0.98046875,0.80859375,0.9921875,0.000278473
7547,0.984375,0.78125,0.9921875,0.000295639
7548,0.98828125,0.80859375,0.9921875,0.000295639
7549,0.98828125,0.85546875,0.9921875,0.000295639
7550,0.9921875,0.8828125,0.9921875,0.000295639
7551,0.9921875,0.90234375,0.9921875,0.000295639
7552,0.99609375,0.77734375,0.9921875,0.000295639
7553,0.99609375,0.43945312,0.99609375,0.000335693
7554,1.0,0.18359375,0.99609375,0.000368118
7555,1.0,0.08154297,0.99609375,0.000379562
7556,1.0,0.048095703,0.99609375,0.000392914
7557,1.0,0.036865234,1,0.000404358
7558,1.0,0.028442383,1,0.000392914
7559,1.0,0.024414062,1,0.000404358
7560,1.0,0.022338867,1,0.000417709
7561,1.0,0.020629883,1,0.000444412
7562,1.0,0.019165039,1,0.000457764
7563,1.0,0.018554688,1,0.000473022
7564,1.0,0.018798828,1,0.00050354
7565,1.0,0.018798828,1,0.000488281
7566,1.0,0.018798828,1,0.00050354
7567,1.0,0.018554688,1,0.000518799
7568,1.0,0.018310547,1,0.000518799
7569,1.0,0.018798828,1,0.000488281
7570,1.0,0.020019531,1,0.000518799
7571,1.0,0.020019531,1,0.000534058
7572,1.0,0.020019531,1,0.000553131
7573,1.0,0.020385742,1,0.000587463
7574,1.0,0.01977539,1,0.000572205
7575,1.0,0.01940918,1,0.000553131
7576,1.0,0.01977539,1,0.000572205
7577,1.0,0.01940918,1,0.000572205
7578,1.0,0.01977539,1,0.000606537
7579,1.0,0.020385742,1,0.00062561
7580,1.0,0.020996094,1,0.00062561
7581,1.0,0.022338867,1,0.00062561
7582,1.0,0.022583008,1,0.000644684
7583,1.0,0.021972656,1,0.000606537
7584,1.0,0.021240234,1,0.00062561
7585,1.0,0.020629883,1,0.000606537
7586,1.0,0.020996094,1,0.000587463
7587,1.0,0.021606445,1,0.000644684
7588,1.0,0.021972656,1,0.00062561
7589,1.0,0.021972656,1,0.000606537
7590,1.0,0.021240234,1,0.00062561
7591,1.0,0.020996094,1,0.000644684
7592,1.0,0.020385742,1,0.00062561
7593,1.0,0.020385742,1,0.00062561
7594,1.0,0.020996094,1,0.000606537
7595,1.0,0.021606445,1,0.000587463
7596,1.0,0.021972656,1,0.000587463
7597,1.0,0.022338867,1,0.000587463
7598,1.0,0.022949219,1,0.000587463
7599,1.0,0.02368164,1,0.000587463
7600,1.0,0.024047852,1,0.000587463
7601,1.0,0.024414062,1,0.000606537
7602,1.0,0.024780273,1,0.00062561
7603,1.0,0.024780273,1,0.000644684
7604,1.0,0.02331543,1,0.000644684
7605,1.0,0.022583008,1,0.000644684
7606,1.0,0.020996094,1,0.000667572
7607,1.0,0.01940918,1,0.000686646
7608,1.0,0.01940918,1,0.00062561
7609,1.0,0.020019531,1,0.000572205
7610,1.0,0.019165039,1,0.000534058
7611,1.0,0.019165039,1,0.000553131
7612,1.0,0.01940918,1,0.000518799
7613,1.0,0.01977539,1,0.000553131
7614,1.0,0.01940918,1,0.000534058
7615,1.0,0.018798828,1,0.000553131
7616,1.0,0.018310547,1,0.000572205
7617,1.0,0.017944336,1,0.000587463
7618,1.0,0.017456055,1,0.00062561
7619,1.0,0.016967773,1,0.000644684
7620,1.0,0.016357422,1,0.00062561
7621,1.0,0.01586914,1,0.000644684
7622,1.0,0.016357422,1,0.000606537
7623,1.0,0.017456055,1,0.00062561
7624,1.0,0.017456055,1,0.00062561
7625,1.0,0.017456055,1,0.000644684
7626,1.0,0.017456055,1,0.000686646
7627,1.0,0.017456055,1,0.000709534
7628,1.0,0.016967773,1,0.000686646
7629,1.0,0.016357422,1,0.000686646
7630,1.0,0.016357422,1,0.000732422
7631,1.0,0.016357422,1,0.000732422
7632,1.0,0.016967773,1,0.000732422
7633,1.0,0.016967773,1,0.000709534
7634,1.0,0.016967773,1,0.000709534
7635,1.0,0.016967773,1,0.000732422
7636,1.0,0.016967773,1,0.00075531
7637,1.0,0.016967773,1,0.000804901
7638,1.0,0.016357422,1,0.000778198
7639,1.0,0.016357422,1,0.000804901
7640,1.0,0.01586914,1,0.000827789
7641,1.0,0.01586914,1,0.000881195
7642,1.0,0.01586914,1,0.000827789
7643,1.0,0.017456055,1,0.000827789
7644,1.0,0.018554688,1,0.000732422
7645,1.0,0.01940918,1,0.000667572
7646,1.0,0.020629883,1,0.00062561
7647,1.0,0.022949219,1,0.000644684
7648,1.0,0.024414062,1,0.000606537
7649,1.0,0.026733398,1,0.000572205
7650,1.0,0.029296875,1,0.000518799
7651,1.0,0.032470703,1,0.00050354
7652,1.0,0.037353516,1,0.000488281
7653,1.0,0.04272461,1,0.00050354
7654,1.0,0.049560547,1,0.00050354
7655,1.0,0.05493164,1,0.000534058
7656,1.0,0.057373047,1,0.000534058
7657,1.0,0.059326172,1,0.000553131
7658,1.0,0.057373047,1,0.000553131
7659,1.0,0.05493164,1,0.000553131
7660,1.0,0.053466797,1,0.000553131
7661,1.0,0.048828125,1,0.000553131
7662,1.0,0.04736328,1,0.000534058
7663,1.0,0.046142578,1,0.000534058
7664,1.0,0.043945312,1,0.000534058
7665,1.0,0.041992188,1,0.000553131
7666,1.0,0.040283203,1,0.000553131
7667,1.0,0.040283203,1,0.000553131
7668,1.0,0.040771484,1,0.000553131
7669,1.0,0.041503906,1,0.000553131
7670,1.0,0.044677734,1,0.000572205
7671,1.0,0.055908203,1,0.000572205
7672,1.0,0.072753906,1,0.000553131
7673,1.0,0.103515625,1,0.000534058
7674,1.0,0.14355469,1,0.00050354
7675,1.0,0.18359375,1,0.000457764
7676,1.0,0.23535156,1,0.000417709
7677,0.99609375,0.31054688,1,0.000404358
7678,0.99609375,0.38476562,1,0.000356674
7679,0.99609375,0.45898438,1,0.00034523
7680,0.99609375,0.5078125,1,0.000314713
7681,0.99609375,0.55859375,1,0.000295639
7682,0.9921875,0.6328125,1,0.000278473
7683,0.9921875,0.66796875,1,0.000278473
7684,0.9921875,0.69921875,1,0.000278473
7685,0.9921875,0.6875,1,0.000295639
7686,0.9921875,0.6796875,1,0.000295639
7687,0.98828125,0.6640625,1,0.000278473
7688,0.98828125,0.65625,1,0.000278473
7689,0.98828125,0.6484375,1,0.000261307
7690,0.98828125,0.6484375,1,0.000261307
7691,0.984375,0.66015625,1,0.000246048
7692,0.984375,0.64453125,1,0.000246048
7693,0.984375,0.62890625,1,0.000230789
7694,0.984375,0.62890625,1,0.000230789
7695,0.984375,0.5859375,1,0.000216484
7696,0.984375,0.546875,1,0.000190735
7697,0.984375,0.50390625,1,0.000179291
7698,0.984375,0.47460938,1,0.0001688
7699,0.98046875,0.47070312,1,0.000148773
7700,0.98046875,0.515625,1,0.00014019
7701,0.984375,0.50390625,1,0.00014019
7702,0.98828125,0.4609375,1,0.000148773
7703,0.98828125,0.47070312,1,0.000148773
7704,0.9921875,0.484375,1,0.00015831
7705,0.9921875,0.515625,1,0.00015831
7706,0.9921875,0.35351562,1,0.0001688
7707,0.99609375,0.3125,1,0.000179291
7708,0.99609375,0.31835938,1,0.000190735
7709,0.99609375,0.33789062,1,0.000203133
7710,0.99609375,0.38671875,1,0.000203133
7711,0.99609375,0.45117188,1,0.000216484
7712,0.99609375,0.43164062,1,0.000216484
7713,0.99609375,0.37109375,1,0.000230789
7714,0.99609375,0.35351562,1,0.000230789
7715,0.99609375,0.33007812,1,0.000230789
7716,0.99609375,0.3203125,1,0.000246048
7717,0.99609375,0.31835938,1,0.000246048
7718,0.99609375,0.30273438,1,0.000246048
7719,0.99609375,0.33398438,1,0.000261307
7720,0.99609375,0.30664062,1,0.000261307
7721,0.99609375,0.22363281,1,0.000278473
7722,0.99609375,0.23632812,1,0.000278473
7723,0.99609375,0.27929688,1,0.000278473
7724,0.99609375,0.28710938,1,0.000278473
7725,0.99609375,0.265625,1,0.000295639
7726,0.99609375,0.22363281,1,0.000295639
7727,0.99609375,0.2109375,1,0.000295639
7728,0.99609375,0.24804688,1,0.000314713
7729,0.99609375,0.3046875,1,0.000314713
7730,0.99609375,0.36132812,1,0.000314713
7731,0.99609375,0.29492188,1,0.000314713
7732,0.99609375,0.30859375,1,0.000314713
7733,0.99609375,0.25,1,0.000314713
7734,0.99609375,0.25,1,0.000335693
7735,0.99609375,0.265625,1,0.000335693
7736,0.99609375,0.22558594,1,0.000314713
7737,0.99609375,0.21875,1,0.000335693
7738,0.99609375,0.21777344,1,0.000335693
7739,0.99609375,0.22363281,1,0.000335693
7740,0.99609375,0.19335938,1,0.000335693
7741,0.99609375,0.16113281,1,0.000356674
7742,0.99609375,0.15039062,1,0.000368118
7743,0.99609375,0.15527344,1,0.000368118
7744,0.99609375,0.16992188,1,0.000392914
7745,0.99609375,0.1640625,1,0.000404358
7746,0.99609375,0.15039062,1,0.000417709
7747,0.99609375,0.13476562,1,0.000431061
7748,0.99609375,0.14941406,1,0.000444412
7749,0.99609375,0.18359375,1,0.000444412
7750,0.99609375,0.18359375,1,0.000444412
7751,0.99609375,0.19726562,1,0.000457764
7752,0.99609375,0.21777344,1,0.000457764
7753,0.99609375,0.24316406,1,0.000457764
7754,0.99609375,0.24316406,1,0.000457764
7755,0.99609375,0.27734375,1,0.000444412
7756,0.99609375,0.34179688,1,0.000444412
7757,0.99609375,0.40820312,0.99609375,0.000444412
7758,0.99609375,0.4609375,0.99609375,0.000431061
7759,0.99609375,0.50390625,0.99609375,0.000431061
7760,0.99609375,0.55078125,0.99609375,0.000431061
7761,0.99609375,0.57421875,0.99609375,0.000431061
7762,0.99609375,0.60546875,0.99609375,0.000417709
7763,0.99609375,0.65625,0.99609375,0.000417709
7764,0.99609375,0.671875,0.99609375,0.000417709
7765,0.99609375,0.76171875,0.99609375,0.000431061
7766,0.99609375,0.8125,0.99609375,0.000444412
7767,0.99609375,0.859375,0.99609375,0.000444412
7768,0.99609375,0.89453125,0.99609375,0.000457764
7769,0.99609375,0.91796875,0.99609375,0.000488281
7770,0.9921875,0.92578125,0.9921875,0.00050354
7771,0.9921875,0.9296875,0.9921875,0.000518799
7772,0.9921875,0.92578125,0.9921875,0.000553131
7773,0.9921875,0.92578125,0.9921875,0.000572205
7774,0.9921875,0.921875,0.9921875,0.000587463
7775,0.9921875,0.91796875,0.9921875,0.000587463
7776,0.99609375,0.91015625,0.9921875,0.000606537
7777,0.99609375,0.90234375,0.9921875,0.000606537
7778,0.99609375,0.8984375,0.9921875,0.000606537
7779,0.99609375,0.8984375,0.98828125,0.000606537
7780,0.99609375,0.890625,0.98828125,0.000606537
7781,0.99609375,0.87890625,0.9921875,0.000572205
7782,0.99609375,0.87890625,0.9921875,0.000572205
7783,0.99609375,0.89453125,0.9921875,0.000587463
7784,0.99609375,0.87890625,0.9921875,0.000572205
7785,0.99609375,0.8671875,0.9921875,0.000553131
7786,0.99609375,0.85546875,0.9921875,0.000553131
7787,0.99609375,0.84375,0.9921875,0.000553131
7788,0.99609375,0.83203125,0.9921875,0.000553131
7789,0.99609375,0.828125,0.9921875,0.000534058
7790,0.99609375,0.8203125,0.98828125,0.000534058
7791,0.99609375,0.8203125,0.98828125,0.000553131
7792,0.99609375,0.8359375,0.98828125,0.000572205
7793,0.99609375,0.84375,0.98828125,0.000587463
7794,0.99609375,0.8515625,0.98828125,0.000606537
7795,0.99609375,0.8515625,0.98828125,0.000606537
7796,0.99609375,0.84375,0.98828125,0.000606537
7797,0.99609375,0.84765625,0.98828125,0.00062561
7798,0.99609375,0.8515625,0.98828125,0.000644684
7799,0.99609375,0.8515625,0.98828125,0.000667572
7800,0.99609375,0.8515625,0.98828125,0.000686646
7801,0.99609375,0.84375,0.98828125,0.000686646
7802,0.99609375,0.83984375,0.98828125,0.000686646
7803,0.99609375,0.83203125,0.98828125,0.000686646
7804,0.99609375,0.828125,0.98828125,0.000709534
7805,0.99609375,0.82421875,0.98828125,0.000709534
7806,0.99609375,0.8203125,0.98828125,0.000709534
7807,0.99609375,0.8203125,0.98828125,0.000709534
7808,0.99609375,0.81640625,0.98828125,0.000709534
7809,0.99609375,0.81640625,0.98828125,0.000732422
7810,0.99609375,0.8125,0.98828125,0.000709534
7811,0.99609375,0.80859375,0.98828125,0.000732422
7812,0.99609375,0.8046875,0.98828125,0.000732422
7813,0.99609375,0.80078125,0.98828125,0.000709534
7814,0.99609375,0.796875,0.98828125,0.000709534
7815,0.99609375,0.80078125,0.98828125,0.000709534
7816,0.99609375,0.80859375,0.98828125,0.000686646
7817,0.99609375,0.82421875,0.98828125,0.000686646
7818,0.99609375,0.83984375,0.98828125,0.000667572
7819,0.99609375,0.8515625,0.98828125,0.000667572
7820,0.99609375,0.859375,0.98828125,0.000667572
7821,0.99609375,0.87109375,0.98828125,0.000686646
7822,0.99609375,0.87890625,0.98828125,0.000686646
7823,0.99609375,0.8828125,0.98828125,0.000686646
7824,0.99609375,0.88671875,0.98828125,0.000709534
7825,0.99609375,0.8828125,0.98828125,0.000709534
7826,0.99609375,0.88671875,0.98828125,0.000709534
7827,0.99609375,0.87890625,0.98828125,0.000732422
7828,0.99609375,0.87890625,0.98828125,0.000732422
7829,0.99609375,0.875,0.98828125,0.000732422
7830,0.99609375,0.87109375,0.98828125,0.000732422
7831,0.99609375,0.8671875,0.98828125,0.000732422
7832,0.99609375,0.86328125,0.98828125,0.000732422
7833,0.99609375,0.86328125,0.98828125,0.000732422
7834,0.99609375,0.8671875,0.98828125,0.000732422
7835,0.99609375,0.8671875,0.98828125,0.000732422
7836,0.99609375,0.8671875,0.98828125,0.000732422
7837,0.99609375,0.8671875,0.98828125,0.00075531
7838,0.99609375,0.8671875,0.98828125,0.00075531
7839,0.99609375,0.8671875,0.98828125,0.000778198
7840,0.99609375,0.87109375,0.98828125,0.000778198
7841,0.99609375,0.87109375,0.98828125,0.000778198
7842,0.99609375,0.87109375,0.98828125,0.000778198
7843,0.99609375,0.875,0.98828125,0.000804901
7844,0.99609375,0.8828125,0.98828125,0.000804901
7845,0.99609375,0.890625,0.98828125,0.000778198
7846,0.99609375,0.890625,0.984375,0.000778198
7847,0.99609375,0.89453125,0.984375,0.000804901
7848,0.99609375,0.90234375,0.984375,0.000804901
7849,0.99609375,0.90625,0.984375,0.000804901
7850,0.99609375,0.90625,0.984375,0.000804901
7851,0.99609375,0.9140625,0.98046875,0.000827789
7852,0.99609375,0.921875,0.98046875,0.000827789
7853,0.99609375,0.9296875,0.9765625,0.000827789
7854,0.99609375,0.9375,0.9765625,0.000827789
7855,0.99609375,0.94921875,0.97265625,0.000854492
7856,0.99609375,0.953125,0.96484375,0.000881195
7857,0.99609375,0.95703125,0.953125,0.000911713
7858,0.9921875,0.953125,0.93359375,0.000968933
7859,0.9921875,0.93359375,0.8828125,0.00113678
7860,0.9921875,0.88671875,0.76953125,0.001457214
7861,0.98828125,0.75,0.5390625,0.002044678
7862,0.98828125,0.48242188,0.27148438,0.003173828
7863,0.984375,0.22851562,0.11425781,0.00491333
7864,0.98046875,0.099609375,0.052734375,0.007354736
7865,0.9765625,0.048828125,0.028442383,0.010314941
7866,0.97265625,0.029296875,0.018554688,0.01361084
7867,0.96875,0.020996094,0.014038086,0.016967773
7868,0.96875,0.016357422,0.011657715,0.020019531
7869,0.96484375,0.014038086,0.010681152,0.02331543
7870,0.96484375,0.012817383,0.010009766,0.026367188
7871,0.9609375,0.012451172,0.00970459,0.029296875
7872,0.9609375,0.012023926,0.00970459,0.032470703
7873,0.9609375,0.012023926,0.009399414,0.03564453
7874,0.9609375,0.012451172,0.00970459,0.040283203
7875,0.9609375,0.012817383,0.00970459,0.044677734
7876,0.9609375,0.013244629,0.010009766,0.05029297
7877,0.9609375,0.014038086,0.010314941,0.05493164
7878,0.9609375,0.015441895,0.010314941,0.059326172
7879,0.953125,0.016357422,0.010681152,0.061767578
7880,0.9453125,0.017456055,0.010681152,0.05834961
7881,0.92578125,0.018554688,0.010681152,0.05102539
7882,0.875,0.020385742,0.010314941,0.0390625
7883,0.76171875,0.022949219,0.010314941,0.02722168
7884,0.546875,0.025146484,0.010681152,0.018554688
7885,0.3671875,0.026000977,0.011657715,0.015441895
7886,0.28710938,0.026367188,0.012817383,0.014953613
7887,0.24511719,0.02758789,0.014526367,0.015441895
7888,0.22167969,0.029296875,0.016357422,0.016967773
7889,0.21484375,0.03173828,0.018310547,0.018798828
7890,0.20703125,0.03466797,0.020629883,0.021240234
7891,0.20605469,0.036865234,0.022583008,0.02331543
7892,0.20703125,0.03955078,0.024780273,0.026367188
7893,0.20898438,0.041503906,0.026733398,0.028442383
7894,0.21289062,0.043945312,0.028930664,0.03112793
7895,0.21972656,0.046142578,0.030273438,0.033203125
7896,0.2265625,0.048095703,0.031982422,0.03564453
7897,0.23242188,0.049560547,0.033691406,0.037841797
7898,0.23925781,0.051757812,0.03564453,0.040283203
